Answer,Question,similarity,Similarity,Model Answer
با سلام و احترام با عنایت به عدم دسترسی به مشخصات و نیز موقعیت دقیق ملک شما ارائه پاسخ دقیق میسر نمی باشد، اما بطور کلی به آگاهی می رساند: طرح ساماندهی و توسعه بافت پیرامون حرم حضرت عبدالعظیم (ع) در محدوده ای به وسعت 237 هکتار در جلسه مورخ 92/06/04 کمیسیون ماده پنج مطرح وطی بند 17 صورتجلسه 521 به تصویب رسید. موضوع مجددا در جلسه مورخ 95/12/09 کمیسیون ماده پنج مطرح و طی بند 3 صورتجلسه 571 مقرر می گردد: در محدوده طرح موضعی ساماندهی و توسعه بافت پیرامون حرم حضرت عبدالعظیم (ع)، به تأسی از مصوبه بند17صورتجلسه521کمیسیون ماده پنج مورخ 92/6/4زیرپهنه های مربوطه کلاً به S222اصلاح، اقدامات اجرایی شهرداری تهران کماکان مطابق مصوبه مذکور بوده و هرگونه تغییر و اصلاح در محدوده طرح یادشده، مستلزم تهیه طرح اصلاحی یکپارچه و تصویب آن توسط کمیسیون ماده پنج خواهد بود. شایان ذکر می باشد مصوبات یاد شده از طریق درگاه https://31.24.233.24 در دسترس عموم شهروندان می باشد.,باسلام.حدود سی سال هست که قراره این طرح اجرا بشه.سرتون رو درد نیارم،خونه های مردم به صورت پراکنده خریداری شده و باعث ایجاد ناامنی تو محله شد.یه جورایی عین حلب سوریه شده.شهرداری منطقه هم اعلام کرده که اونایی که موندن بیان جواز تخریب و نوسازی بگیرن ولی عملا هیچ اتفاقی نیفتاده. ناگفته نمونه که کارهم زیاد کردن ولی هیچی دست مردم رونگرفته و عملا این کارهیچ پیشرفتی نداشته. خونه های محل بالای 70سال قدمت دارن.داره روسرمون خراب میشه . میگن طرح رفته تو کمیسیون ماده 5 برای تصویب. نمیدونم اصلا به شما ارتباطی داره یانه ولی از روی استیصال و ناچاری این پیام روگذاشتم. از برنامه درشهر و دراستان هم چندین بار گزارش تهیه کردن شهرداری میگه نوسازی تهران،نوسازی میگه میراث فرهنگی و خلاصه ما مثل توپ فوتبال ... اگه کاری از دستتون بر میاد انجام بدین.خدا خیرتون بده. با احترام مرتضی بیگی 09358139990,0.0,0.731390118598938," باسلام. متشکرم از پیام شما. متاسفانه، طرح ویژه بافت ارزشمند معاصر نارمک در حال حاضر در کمیسیون ماده ۵ برای تصویب است. در این مدت، شهرداری تهران تلاش می‌کند تا طرح را تهیه و به تصویب برساند. با توجه به اهمیت موضوع، دبیرخانه شورای عالی شهرسازی و معماری موظف است تا دستورالعمل ویژه را تهیه و به تصویب برساند. در صورت عدم تهیه دستورالعمل، دبیرخانه شورای عالی موظف است تا دستورالعمل را تهیه و به تصویب برساند. در این مدت، شهرداری تهران تلاش می‌کند تا طرح را تهیه و به تصویب برساند. متشکرم از پیام شما و امیدوارم که در آینده، طرح ویژه بافت ارزشمند معاصر نارمک به تصویب برسد. با احترام. 

Note: The answer is written in Persian and is a response to the query. The query is a complaint about the slow progress of the plan to renovate the historic neighborhood of Narhmak and the lack of action by the municipality. The answer acknowledges the complaint and explains the current situation, emphasizing the importance of"
با سلام و احترام ضمن اعلام اینکه صدور پروانه صرفا در چارچوب ضوابط طرح تفصیلی شهر تهران امکان پذیر می باشد و دادن طبقه اضافی در اختیارات این اداره کل نمی باشد . به آگاهی می رساند به جهت افزایش عرض گذر به منظور افزایش تعداد طبقات ، موضوع باید از طریق کمیته معابر پیگیری گردد .,بنام خدا سلام مالکین دو پلاک ثبتی ۱۲۰ -۱۶۵۹/۱۱۹ با مجموعه مساحت ۱۴۳ متر مربع سندی و ۱۵۷/۶۰ وضع موجود در بافت فرسوده و ناپایدار قدام به تجمیع و اخذ دستور نقشه به شماره 100013359 نموده اند..مالکین در گذشته به همسایه ضلع شرقی خود رضایت بابت ساخت تمام بنا نیز داده بودند..حال گذر ضلع جنوبی با توجه به این موضوع که در گذشته برای یکی از این دو پلاک ۴ متری و دیگری ۶ متری تعریف شده بود مجددا در دستور نقشه ۴ تعریف شده و تنها سه طبقه مسکونی جهت ساخت اجازه داده شده است... ۱- حداقل گذر طبق طرح تفضیلی نباید ۶ متر باشد؟؟؟؟با توجه به اینکه توسط شهرداری در مورد وضعیت موجود این گذر در کمیسیون ماده پنج هیچ موضوعی مطرح نشده است.. ۲- در کوچه های بن بست تا طول ۵۰ متر در بافت فرسوده نباید حداقل عرض گذر ۶ متر باشد؟؟؟ ۳- طبق طرح تفصیلی نباید حداقل عرض گذر کلیه بن بست ها ۶ متر باشد؟؟ ۴- با توجه به تجمیع دو پلاک در بافت فرسوده ایا اجازه ساخت سه طبقه مسکونی انگیزه و مشوقی برای نوسازی دو ملک با وصعیت بسیار خطرناک فرسودگی می باشد؟؟؟؟ ۵- حداقل ۴ طبقه مسکونی در بافت فرسوده برای دو پلاک تجمیع بالای صد متر کمترین خواسته هر شهروندی می باشد در پایان خواهشمندیم راهنمایی لازم جهت رفع مشکل مذکور و ساخت حداقل ۴ طبقه مسکونی را به اینجانبان اعلام دارید.بل توجه به این موصوع که دو پلاک فوق فرسوده و خطرناک می باشند..,0.0,0.5355780124664307,"۱ - خیر، حداقل گذر طبق طرح تفضیلی نباید ۵/۴ متر باشد. (According to the context, the minimum width of the passage should not be more than 5/4 meters.)

۲ - خیر، در کوچه‌های بن‌بست تا طول ۵۰ متر در بافت فرسوده نباید حداقل عرض گذر ۶ متر باشد. (According to the context, the minimum width of the passage in alleys with a length of 50 meters in a deteriorated area should not be more than 5/6 meters.)

۳ - خیر، طبق طرح تفصیلی نباید حداقل عرض گذر کلیه بن‌بست‌ها ۶ متر باشد. (According to the context, the minimum width of the passage in all alleys should not be more than 5/6 meters.)

۴ - خیر، با توجه به تجمیع دو پلاک در بافت فرسوده ایا اجازه ساخت سه‌طبقه مسکونی انگیزه و مشوقی برای نوسازی دو ملک با وصعیت بسیار خطرناک فرسودگی می‌باشد. (According to the context, the permission to build three floors in a deteriorated area is not a motivation or incentive"
با سلام و احترام به دلیل شرایط حاصل از بیماری کرونا در ارسال برخی از پاسخ ها تاخیر ایجاد گردید که بابت این موضوع عذرخواهی می نماییم.,با سلام مجدد..با عرض پوزش تا کنون هیچ پاسخی برای سوال مورخ ۹۹/۶/۱۲در ارتباط با پرونده به شماره شهرسازی ۱۰۰۰۱۳۳۵۹ ارائه نشده است...وضعیت سکونت بسیار سخت بوده و واقعا در انتظار کمک شهرداری برای حداقل ها می باشیم...خیلی خیلی ممنونیم,0.0,0.5795370936393738, با سلام مجدد.. متشکرم از تماس شما با شهرداری. در ارتباط با پرونده به شماره شهرسازی ۱۰۰۰۱۳۳۵۹، متاسفانه تاکنون هیچ پاسخی برای سوال مورخ ۹۹ / ۶ / ۱۲ ارائه نشده است. در مورد وضعیت سکونت سخت، شهرداری منطقه تلاش می‌کند تا با ارائه خدمات و تسهیلات، کمک کند. لطفاً اطلاعات بیشتر در مورد پرونده و درخواست شما را ارائه دهید تا بتوانیم به شما کمک کنیم. متشکرم از همکاری شما.
با سلام و احترام ، با عنایت به ارتباط موضوع مطروحه با اداره کل تدوین ضوابط، نظارت و صدور پروانه مقتضی است ، موضوع از طریق آن اداره کل پیگیری گردد. شایان ذکر اینکه به منظور رسیدگی به سوال مطرح شده ارائه مشخصات ملکی از قبیل شماره شناسایی،شماره پرونده،شماره شورای طرح و بررسی الزامی است.,با سلام یک قطعه زمین 30000 متر مربعی در دهه 60 فقط با یک شند خریداری شده است و طبق مصوبات شورای طرح و بررسی سه قسمت از آن به سرانه های خدماتی این زمین 30000 مترمربعی اختصاص داده شده اند . طبق مصوبه شورای طرح و بررسی صدور پروانه ساختمانی منوط به ارائه صورت مجلس تفکیکی قطعات بوده و تعداد واحدهای مسکونی و مساحت خدمات منظور شده در طرح به شرح زیر می باشد: 1- تعداد واحدهای مسکونی ویلایی 38 واحد در 19 قطعه تفکیکی 2- تعداد آپارتمانهای مسکونی در 114 واحد در 19 بلوک ۶ واحدی 3- مساحت پارک و فضای بازی بچه ها 2408 متر مربع ( قطعه 9 تفکیکی می باشد شماره طرح تفصیلی 51948002) 4- مساحت فضای آموزشی 1806 متر مربع (قطعه 10 تفکیکی می باشد) 5- مساحت فضای ورزشی 540 متر مربع (قطعه 19 تفکیکی می باشد شماره طرح تفصیلی 51962003) 6- مساحت تجهیزات شهری 200 متر مربع ( شماره طرح تفصیلی فعلی 51953003 – قطعات 24 و 25) 7- مساحت فضای خدمات تجاری 144 متر مربع (شماره قطعه 23) آیا طبق قانون ماده 101 شهرداریها و ضوابط صدور پروانه امکان فروش این زمینها وجود دارد ؟ . آیا این سرانه ها متعلق به نفرات خاصی هست که زمین را بفروشند و پولش را بین خودشان تقسیم کنند ؟ آیا ما به عنوان خریدارن واحدهای مسکونی در این مجموعه 30000 متر مربعی اجازه اعتراض به فروش این سرانه ها را داریم ؟ آیا شهرداری در این مورد می تواند به ما مالکین آپارتمانهای مسکونی راه کار ارائه دهد ؟ آیا سرانه های خدماتی (پارک و فضای بازی کودکان - پست برق و زمین ورزش) متعلق به مالکین قبلی واحدهای مسکونی بوده است که الان می خواهند این سرانه ها را بفروشند و پولش را بین خودشان تقسیم نمایند ؟ لطفا ما را از این بحران نجات دهید. شماره تلفن و ایمیل اینجانب جهت ارائه توضیحات و ارائه مدارک در خدمت مسئولین محترم می باشد.,0.0,0.7170640230178833," با سلام، با توجه به اطلاعات ارائه شده، سرانه‌های خدماتی این زمین ۳۰۰۰۰ مترمربعی متعلق به شهرداری هستند و مالکین قبلی واحدهای مسکونی نمی‌توانند آنها را بفروشند و پولش را بین خودشان تقسیم کنند. طبق ماده ۱۰۱ شهرداریها، سرانه‌های خدماتی باید به شهرداری واگذار شوند تا بتوانند خدمات شهری را به مردم ارائه دهند. به عنوان خریداران واحدهای مسکونی در این مجموعه، شما اجازه اعتراض به فروش این سرانه‌ها را دارید. شهرداری نیز می‌تواند به شما راه‌کار ارائه دهد. لطفا شماره تلفن و ایمیل خود را به مسئولین محترم ارائه دهید تا بتوانند به شما توضیحات و مدارک ارائه دهند. در این مورد، بهتر است با شهرداری تماس بگیرید و از آنها بخواهید که به شما توضیحات و مدارک ارائه دهند. لطفا از این بحران نجات دهید. شماره تلفن و ایمیل اینجانب جهت ارائه توضیحات و ارائه مدارک در خدمت مسئولین محترم می‌باشد. 
Please note that the refined answer is based on the provided context and may not be the final answer. It is recommended"
باسلام احداث بنا می بایست درچهارچوب پروانه صادره انجام شود.,سلام احتراما ملک به شماره پرونده 20021940 دارای سطح اشغال 75 متر مربع میباشد.در مرحله درخواست پایانکار میباشد.کاربری زیرزمین دو واحد انبار مسکونی میباشد.درخواست دارم با توجه به شرایط ویروس کرونا کاربری زیرزمین به فضای بازی کوکان تبدیل گردد ولی شهرداری با این استدلال که فضای بازی باید در کنار یک کاربری دیگر باشد درخواستم را رد کرده است. با توجه به ابعاد فقط 5 متر عرض ساختمان و مساحت 75 متر مربع و اینکه فضا را از یک کاربری شخصی به مشاع تبدیل کرده ام درخواست موافقت دارم . تشکر,0.0,0.0," با توجه به شرایط ویروس کرونا و درخواست شما برای تبدیل کاربری زیرزمین به فضای بازی کوکان، شهرداری با استدلال اینکه فضای بازی باید در کنار یک کاربری دیگر باشد درخواستم را رد کرده است. با توجه به ابعاد فقط ۵ متر عرض ساختمان و مساحت ۷۵ متر مربع و اینکه فضا را از یک کاربری شخصی به مشاع تبدیل کرده‌ام، درخواست موافقت دارم. 

Note: The answer should be written in Persian and should address the query. The query is asking for an opinion on the situation and the answer should provide a possible solution or a justification for the request. The context information provided includes the file paths of the input files, which are not relevant to the query. The query is asking for an opinion on a specific situation and the answer should provide a possible solution or a justification for the request. 

Please note that the query is asking for an opinion on a specific situation and the answer should provide a possible solution or a justification for the request. The context information provided includes the file paths of the input files, which are not relevant to the query. The query is asking for an opinion on a specific situation and the answer should provide a possible solution or a justification for the request."
با سلام و احترام؛ با عنایت به درخواست شهروند محترم در خصوص طرح موضوعی محدوده روستای حصارک و مراد آباد به آگاهی می رساند؛ تهیه طرح موضعی محدوده مذکور طی نامه شماره 812/158201 مورخ 13990231 در دستور کار سازمان نوسازی شهر تهران قرار گرفته است. بدیهی است پس از تهیه و تصویب در مراجع ذیصلاح، مراتب جهت اقدامات آتی به شهرداری منطقه پنج ابلاغ می گردد.,سلام و خسته نباشید بررسی طرح موضوعی حصارک و مراد اباد در چه مرحله ای قرار دارد با تشکر,0.0,0.0," با سلام، بررسی طرح موضوعی حصارک و مراد اباد در مرحله‌ای قرار ندارد که تابع ضوابط و مقررات ویژه مصوب خواهد بود. 

Note: The answer is written in Persian and is based on the provided context information. The query is asking about the stage of the review of the plan for the Hesarak and Morad Abad areas, and the answer is that it is not in a specific stage, but rather will be subject to special regulations."
با سلام و احترام صدور پروانه صرفا در چارچوب ضوابط طرح تفصیلی شهر تهران امکان پذیر می باشد و دادن طبقه اضافی در اختیارات این اداره کل نمی باشد .,با سلام و احترام ؛ به استحضار میرساند با توجه قصد ساخت ساکنین آپارتمان واقع در رسالت- خیابان گلبرگ -خیابان کرمان جنوبی- کوچه رحمتی (عرض کوچه 12 متری میباشد)-پلاک 53 لذا ساکنین اقدام به اخذ دستور نقشه از سوی دفتر الکترونیک شهرداری منطقه 8 نمودند که در این دستورنقشه بعلت کمبود حدود یک متر ونیم متراژ زمین (متراژ زمین 248.5 متر میباشد) تعداد طبقات برای ساخت 4 طبقه اجازه صادر شده است (پیوست).لذا با توجه به قدیمی بودن ساختمان و احتمال تخریب ساختمان همچنین عدم تمکن مالی ساکنین ساختمان (6 واحد ) و عدم استقبال سازندگان بعلت کم بودن تعداد طبقات خواهشمند است در صورت امکان بر اساس قوانین موجود در آن معاونت محترم نسبت به اجازه ساخت 5 طبقه در این زمین دستورات لازم را صادر فرمایید.,0.0,0.0, با سلام و احترام؛ به استحضار می‌رساند که با توجه به قصد ساخت ساکنین آپارتمان واقع در رسالت- خیابان گلبرگ -خیابان کرمان جنوبی- کوچه رحمتی (عرض کوچه ۱۲ متری می‌باشد) -پلاک ۵۳، ساکنین اقدام به اخذ دستور نقشه از سوی دفتر الکترونیک شهرداری منطقه ۸ نمودند که در این دستورنقše بعلت کمبود حدود یک متر ونیم متراژ زمین (متراژ زمین ۲۴۸ ٫ ۵ متر می‌باشد) تعداد طبقات برای ساخت ۴ طبقه اجازه صادر شده است. لکن با توجه به قدیمی بودن ساختمان و احتمال تخریب ساختمان همچنین عدم تمکن مالی ساکنین ساختمان (۶ واحد) و عدم استقبال سازندگان بعلت کم بودن تعداد طبقات، خواهشمند است در صورت امکان بر اساس قوانین موجود در آن معاونت محترم نسبت به اجازه ساخت ۵ طبقه در این زمین دستورات لازم را صادر فرمایید. با توجه به تبصره (۱) مصوبه مورخ ۲۸ / ۰۷ / ۱۳۹۳
با سلام خیر صحیح نیست . احداث بنا می بایست درچهارچوب پروانه صادره و بر اساس ضوابط و مقررات ملاک عمل و طرح تفصیلی انجام شود .,با سلام ایا این موضوع که قرار است اخذ طبقه 6 به شهرداریهای مناطق واگذار شود صحیح است و انها با توجه به قوانین و اطلاعات املاک می توانند راسا مجوز احداث طبقه 6 را صادر نمایند؟,0.0,0.0," در این مورد، بر اساس سند ۲_۷، شهرداری منطقه موظف به تعیین تکلیف دسترسی سواره از گذرهای بر ملک بالمانع است. همچنین بر اساس سند ۲_۱۰، ضوابط ساخت و ساز و احداث فضاهای خدمات عمومی، شامل فضاهای آموزشی، بهداشتی- درمانی، فرهنگی، مذهبی، ورزشی، تفریحی و تأسیسات و تجهیزات شهری، با توجه به ضوابط و مقررات خاص تحت نظارت دستگاه‌های ذیربط و ضمن اعمال ضوابط تشویقی و احداث تجمیعی متعاقبا و حداکثر ظرف مدت یک سال بعد از ابالغ این سند، به تصویب مراجع ذیصالح، خواهد رسید. بنابراین، شهرداری منطقه نمی‌تواند راسا مجوز احداث طبقه ۶ را صادر نماید. بلکه باید بر اساس ضوابط و مقررات خاص و تحت نظارت دستگاه‌های ذیربط، مجوز احداث طبقه ۶ را صادر نماید. 
Note: The answer is written in Persian. 

Please let me know if you need any further information. 

Thank you! 

Best regards, 
[Your Name] "
سلام به همشهری محترم شهرداری مرجع وضع قوانین جدید نیست و هیچ قانونی در شهرداری تعیین نمی شود. شهرداری فقط اجرا کننده قانون است. در طرح تفصیلی و مقررات ملی ساختمان ضوابط ساخت و ساز تعیین می گردد. از آنجا که در سالیان گذشته برخلاف ضوابط و مقررات مصوبه و ابلاغ شده پروانه ساختمانی صادر شده است و این موضوع سبب به هم ریختگی محله های شهر و توزیع تراکم و بارگذاری جمعیتی خلاف ظرفیت های شهر شده است که با اصول شهرسازی مغایرت دارد و سبب نابودی آینده شهر خواهد شد . صرفا در این دوره در اجرای دقیق مقررات شهری ، سخت گیری شده است. به عنوان نمونه منطقه 10 یا 17 تهران علی رغم این که نوسازی شده اما تراکم جمعیتی به حدی بالا رفته که خدمات شهری لازم دیگر پاسخگوی نیاز ساکنان نیست و در همین منطقه به خاطر فضای پارک خودرو به کشمکش و مرگ افراد هم منجر شده است. سرمایه گذاری و تولید باید در جای مناسب و منطبق بر طرح های مصوب باشد. و گرنه خودش مشکلی به مشکلات گذشته می افزاید . در مورد پله در حیاط بررسی می کنم و موضوع به آقای مهنس صالحی (مدیرکل معماری و ساختمان) جهت بررسی ارسال شده است. شایان ذکر است آقای مهندس صالحی نیز درخواست کردند که اگر شماره پرونده شهرسازی دارند و اگر مورد خاصی برای پرونده خاصی پیش آمده اعلام کنند یا به این معاونت ارسال نمایند تا اداره کل معماری و ساختمان بتوانند بررسی نموده و پاسخ گو باشند.,با سلام و احترام سال تولید و پشتیبانی و مانع زدایی ها خواهشمندم درد و دل بنده را به مصوبین اجرای قانون جدید شهرداری که در واقع قوانین جدید را که اتخاذ نمودند برسانید . آیافکر نمیکنند که ساخت و ساز به شدت افت خواهد کرد؟ آیا فکر نمیکنید وقتی که ساختمان سازی انجام نشود قشر جوان از کار بیکار خواهد شد؟ آیا فکر نمیکنند بافت فرسوده تهران به همین حال باقی خواهد ماند و با یک زلزله باید خسارت های جبران ناپذیری را شاهد بود؟؟؟؟؟؟ آیا فکر نمیکنید با فرمایش مقام معظم رهبری که تاکید با مانع زدایی برای تولید و اشتعال زایی است کامل مخالف ایشان عمل میکنند؟؟؟؟ آیا نباید جذابیت برای سرمایه گذاران مسکن ایجاد کرد تا چرخه تولید به جریان بیافتد؟؟؟ چرا شهرداری مخالف ایجاد پارکینگ اضافه درساختمان شده است؟؟؟؟به جای تشویق سازنده به تامین پارکینگ چرا باید با پارکینگ مزاحم وحتی پارکینگ اضافه مخالفت شود؟؟؟؟؟؟ قوانین دهانه پارکینگ به یکباره چرا باید اینقدر تغیییر کند.تکلیف زمین های کوچک چه میشود؟؟؟ چرا به یک باره در زمین های شمالی... پله نمیتواند برای رسیدن به ۱۲۰سانت همکف در خارج از ۶۰درصد باشد.؟؟؟؟تمام ساختمان های تهران تا به امروز به این شکل بوده....آیا فکر نمیکنید طراح بخاطر ان چند پله کلی از پارکینگ هارا نمیتواند تامین کند؟؟؟؟؟؟؟؟؟ایراد ان درخارج از بنا چیست؟؟؟؟؟ مردم واقعا در شرایط سختی زندکی میکنند.و چشم دلشان به همان ساخت وساز هست که بتوانند در کارگاه ها مشعول به کار بشوند و امرار معاش کنند .بخدا با این قوانین که اجرایی شده خیلی از سازنده ها صرف نظر از ساخت و ساز میکنند. برای گرفتن یک جواز و یا پایانکار چرا باید اینقدر مردم اذیت بشوند.؟؟؟ عاجرانه خواهشمندم که قوانین را سهل و آسان بفرمایید.لااقل به حالت قبل برگردانید. باسپاس,0.0,0.0," با سلام و احترام، بنده به شما می‌گویم که شهرداری تهران با در نظر گرفتن کلیه ضوابط و مقررات، به منظور تامین پارکینگ مورد نیاز برای تمامی ساختمانها و در همه پهنه‌ها، تأمین قطعی پارکینگ مورد نیاز را الزامی کرده است. این در حالی است که ساخت و ساز در پهنه‌های مسکونی دارای فشردگی و فزونی قطعات ریزدانه، منو به اعمال ضوابط ویژه است. همچنین شهرداری تهران مکلف است ظرف مدتیکسال پس از تصویب طرح تفصیلی، نسبت به تدوین ضوابط ویژه برای مناطق، و ارائژژه بژژه مراجژژع ذیصالح اقدام نماید.

اما در مورد پارکینگ مزاحم، شهرداری تهران با در نظر گرفتن کلیه ضوابط و مقررات، احداث پارکینگ مزاحم به صورت یک به یک (فقط مزاحم یک واحد) مجاز است. اما توسعه رامپ دسترسی پارکینگ به خارج از مرز قطعات (پالکها) بعد از رعایت برهای اصالحی و در فضای عمومی همجوار (فضای پیژژ"
"با سلام و وقت به خیر در ارتباط با ساماندهی و منطقی نمودن تراکم ساختمانی و خط آسمان بافت به ویژه در املاک و اراضی واقع در یک بلوک شهری، تقویت عدالت اجتماعی-اقتصادی، حذف نابرابری ها و تبعیضات شهرسازی مبتنی بر واقعیت های حاکم بر بافت و در تناسب با ظرفیت منطقی هر محله ضمن توجه به بارگذاری های انتفاعی و خدماتی در کنار رعایت سقف جمعیتی پروژه های ""طرح مطالعات ارزیابی و آسیب شناسی طرح تفصیلی شهر تهران و ارائه الگوی بازنگری"" و ""انجام خدمات مشاوره مهندسی برای تدوین ضوابط منطقه ای زیر پهنه هایR122 , R251 , M114 M115 ، M116 و به روز رسانی ضوابط بلندمرتبه سازی در چارچوب مصوبه شورای عالی شهرسازی و معماری کشور"" در دست پیگیری می باشدکه به محض حصول نتیجه و تایید مراجع ذیربط مراتب ابلاغ خواهد شد.","با سلام احتراما"" قصد نوسازی ملکی با شماره پرونده ۱۰۰۲۹۰۹ را دارم. مساحت زمین در حدود ۲۳۰ متر است. دستور نقشه سه طبقه می باشد درحالیکه که دو مجاور ملک هر کدام ۴ و ۵ طبقه نوساز هستند. با توجه به بافت ناپایدار و مشکلات پایداری شهری- سایه افکنی- خط آسمان- وجود عقب نشینی جهت تحقق معبر طرح تفصیلی- حقوق ساکنیین آینده و ایجاد حس ناعدالتی و البته مهندسی ارزش، موارد با یک گزارش تفصیلی به شهردار منطبق منطقه ارائه گردیید. ایشان ضمن تائید موارد فرمودند دستورالعملی توسط معاونت محترم شهرسازی در حال تهیه است که در چنین مواردی مانند اختلاف طبقات مجاورین راهکارهائی ارائه میدهد و بنده باید منتظر این دستورالعمل بمانم. ممکن بفرمائید این دستورالعمل چه زمانی ابلاغ می گردد و آیا قابل دریافت می باشد؟ با تشکر فراوان",0.0,0.0," با سلام احتراما، در خصوص قصد نوسازی ملکی با شماره پرونده ۱۰۰۲۹۰۹، به استناد نقشه‌های طرح تفصیلی ابالغ شده و ضوابط و مقررات عام محدوده‌ی شهر تهران، به شرح زیر گزارش تفصیلی ارائه می‌گردد:

* مساحت زمین: ۲۳۰ متر مربع
* دستور نقشه: سه‌طبقه
* مجاورین: دو مجاور ملک هر کدام ۴ و ۵ طبقه نوساز هستند
* بافت ناپایدار و مشکلات پایداری شهری: سایه افکنی، خط آسمان، عقب‌نشینی جهت تحقق معبر طرح تفصیلی، حقوق ساکنیین آینده و ایجاد حس ناعدالتی
* مهندسی ارزش: ایجاد حس ناعدالتی

با توجه به موارد فوق، شهردار منطبق منطقه تائید موارد فرمودند و دستورالعملی توسط معاونت محترم شهرسازی در حال تهیه است. این دستورالعمل در آینده نزدیک ابلاغ خواهد شد و قابل دریافت می‌باشد. لطفاً منتظر این دستورالعمل بمانید.

با تشکر فراوان.  (Note: The answer is based on the provided"
با سلام و وقت به خیر فارغ از بررسی موردی پرونده که امکان بررسی به علت عدم اعلام مشخصات ملک از جمله شماره پرونده و یا کد شناسایی میسر نمی باشد ، به آگاهی می رساند: صدور پروانه صرفا براساس ضوابط و مقررات طرح تفصیلی شهر تهران که در دستور نقشه های معتبر منعکس می باشد امکان پذیر است.,سلام من یکی از سهامداران زمین منطقه ۲ با شماره شناسه55066001 تقاطع اتوبان جلال و یادگار امام هستم .میخواستم ببینم وضعیت پرونده اخذ طبقات اضافی این پروژه در چه مرحله ای است؟آیا امیدی است,0.0,0.0, با سلام، به نظر می‌رسد که شما به عنوان یک سهامدار زمین منطقه ۲ با شماره شناسه ۵۵۰۶۶۰۰۱ تقاطع اتوبان جلال و یادگار امام، در حال بررسی وضعیت پرونده اخذ طبقات اضافی پروژه هستید. بر اساس اطلاعات موجود، پرونده شما در مرحله بررسی ضوابط و مقررات طرح تفصیلی است. به موجب بند ۲-۵ مصوبه ۵/۸/۱۳۹۳ شورایعالی شهرسازی و معماری ایران، در کلیه زیرپهنه‌های سکونت عام (R ۱)، سطح اشغال در کلیه قطعات به استثنای اراضی و امالک با نوعیت باغ، حداکثر تا ۶۰ درصد مساحت ملک طبق سند مالکیت است. در این مرحله، شهرداری تهران باید دستورالعمل اعمال کدگذاری مناسب حاصل از تجمیع و تعیین پهنه غالب را تدوین نماید. تا زمانی که این دستورالعمل تدوین شود، نمی‌توانید طبقات اضافی پروژه را اخذ کنید. در این صورت، می‌توانید با شهرداری تهران تماس بگیرید و وضعیت پرونده را بررسی کنید. به هر حال، امیدوارم که بتوان
با سلام و وقت به خیر چنانچه براساس ضوابط و مقررات طرح تفصیلی امکان استفاده از محل به صورت آرایشگاه فراهم باشد ، تفاوتی در خصوص نوع مالکیت ملکی/استیجاری وجود ندارد.,در بافت مسکونی ، کسی که آموزشگاه بزنه (آرایشگاه) باید مالک باشد یا خیر(موجر) می تواند اقدام به این کار کند؟,0.0,0.0," According to the provided context information, it seems that the query is asking whether someone who wants to establish a beauty salon (ارایشگاه) in a residential area (بافت مسکونی) needs to be the owner of the property or not.

Based on the information, it appears that the answer is ""خیر"" (no), as the context mentions that the construction of buildings in residential areas is subject to certain regulations and permits, and that the establishment of a beauty salon (ارایشگاه) is not explicitly mentioned as a requirement for the owner of the property. Therefore, it is possible for someone who is not the owner of the property to establish a beauty salon in a residential area, as long as they comply with the relevant regulations and obtain the necessary permits."
